product_name,id,current_price,original_price,discount,discount_rate,short_description,rating_average,inventory_status,brand_name,product_link
"Điện thoại Goly Base 35 , Loa 3D , Pin trâu - Hàng chính hãng",168213270,479000,569000,90000,16,"Khuyến mãi  : Tặng ốp chống sốc máy Thiết kế thời trang, bền bỉGoly Base 35 được trang bị màn hình 2.4 inches và được thiết kế lớp vỏ nhựa bền bỉ, chống trơn, rất hợp thời trang, đồng thời cũng rất ...",5.0,available,Goly,https://tiki.vn/product-p168213270.html?spid=168213272
"Điện thoại thông minh itel A26  2 Sim 2 Sóng 4G LTE - Màn hình IPS 5.7"" - RAM 2GB + ROM 32 GB - Mở khoá bằng Gương Mặt -  Hàng chính hãng ",147969070,2390000,2390000,0,0,"Điện thoại Itel A26 được ra mắt vào ngày 22 tháng 9 năm 2021 sở hữu ngoại hình đẹp với cấu hình tốt với mức giá cực tốt, chạy trên hệ điều hành Android 10 (Go Edition) mượt mà.Ngoại hình được trau ...",5.0,available,Itel,https://tiki.vn/product-p147969070.html?spid=147969294
Apple iPhone 14,197214029,22490000,24990000,2500000,10,"Nội dung quảng cáoiPhone 14. Với hệ thống camera kép tiên tiến nhất từng có trên iPhone. Chụp những bức ảnh tuyệt đẹp trong điều kiện từ thiếu sáng đến dư sáng. Phát hiện Va Chạm,1 một tính năng an t...",5.0,available,Apple,https://tiki.vn/product-p197214029.html?spid=197214033
"Điện thoại Goly Base 25 Phím số to, Loa 3D siêu lớn , Pin khủng - Hàng chính hãng",91301274,479000,569000,90000,16,"Thiết kế thời trang, bền bỉGoly Base 25 được trang bị màn hình 2.4inches và được thiết kế lớp vỏ nhựa bền bỉ, chống trơn, rất hợp thời trang, đồng thời cũng rất gọn gàng và tinh tế. Các cạnh của máy ...",5.0,available,Goly,https://tiki.vn/product-p91301274.html?spid=91301291
"Máy tính bảng Lenovo Tab P11 Pro (4GB/128GB/11.5"" Oled 2k/ Snapdragon/4 Loa/8.600mAh) - Hàng chính hãng",190558212,14590000,14590000,0,0,"Thông số kỹ thuật:Màn hình:11.5"" , HD , OLED , 2560 x 1600 PixelTính năng màn hình: HDR10, Dolby VisionCamera sau: 5.0 MP + 13.0 MPCamera Selfie:8.0 MPRAM: 4 GBBộ nhớ trong: 128 GBCPU: Snapdrag...",4.5,available,Lenovo,https://tiki.vn/product-p190558212.html?spid=190558214
Điện thoại Xiaomi Redmi Note 11 Pro  (8GB/128GB) - Hàng chính hãng,172160182,6539000,7490000,951000,13,"Xiaomi Redmi Note 11 Pro 4G mang trong mình khá nhiều những nâng cấp cực kì sáng giá. Là chiếc điện thoại có màn hình lớn, tần số quét 120 Hz, hiệu năng ổn định cùng một viên pin siêu trâu.Thiết kế c...",5.0,available,Xiaomi,https://tiki.vn/product-p172160182.html?spid=172160188
Điện thoại bàn không dây Panasonic KX-TGD312 - Hàng Chính Hãng,11251711,1920000,1920000,0,0,"Dù với sự phát triển ngày càng mạnh mẽ và thông dụng của điện thoại di động, nhưng chiếc điện thoại bàn vẫn luôn gắn bó và có mặt trong mọi gia đình Việt. Điện thoài bàn ngày nay đã được cải tiến với ...",4.7,available,Panasonic,https://tiki.vn/product-p11251711.html?spid=53559453
 Máy tính bảng Oppo Pad Air - Hàng Chính Hãng,195317118,6090000,6999000,909000,13,Thiết kế hiện đạiMáy tính bảng OPPO Pad Air sử dụng kiểu thiết kế vuông vức trông rất hợp xu hướng. Mặt lưng thiết bị có một ống kính camera đơn và có thiết kế vệt màu chạy dọc mặt lưng độc đáo.OPP...,5.0,available,OPPO,https://tiki.vn/product-p195317118.html?spid=195317119
Điện thoại Nokia 105 4G - Hàng chính hãng,125753291,689000,750000,61000,8,"Ngoại hình pha lẫn chút hiện đạiToàn thân của máy được hoàn thiện từ nhựa với lớp vỏ sáng bóng nhìn khá đẹp mắt, tạo sự sang trọng và tinh tế cho máy. Một trong những điểm cộng của thiết bị là độ bền...",3.3,available,Nokia,https://tiki.vn/product-p125753291.html?spid=168522387
Máy tính bảng Lenovo Tab M10 TB-X306X (P22T 2.3Ghz/32GB/10.1-inch/Wifi/4G) - Hàng chính hãng,190582575,4690000,5190000,500000,10,"Thông số kỹ thuật:Hệ điều hành : Android 9Bộ vi xử lý: Snapdragon 429 8 nhânBộ nhớ Ram: 2 GBKích thước màn hình: 10.1 inch IPSCamera: 5MPBộ nhớ trong: 32GBKết nối: Bluetooth 4.2, LTEWifi: 802....",4.5,available,Lenovo,https://tiki.vn/product-p190582575.html?spid=190582577
Điện thoại Nokia 110 4G - Hàng chính hãng,108888574,789000,850000,61000,7,"Nokia chính thức trình làng chiếc điện thoại Nokia 110 4G phiên bản nâng cấp của Nokia 110 2019 có điểm nhấn chính là công nghệ kết nối Internet 4G thỏa thích trải nghiệm mọi lúc, mọi nơi cùng với một...",4.7,available,Nokia,https://tiki.vn/product-p108888574.html?spid=108888576
Điện thoại Xiaomi Redmi Note 11 Pro 5G (8GB/128GB) - Hàng chính hãng,169756083,7809000,8990000,1181000,13,"Màn hình: AMOLED 6.67"", Full HD+ (2400x1080 Pixels)Hệ điều hành: Android 11Camera sau: 108 MP + 8 MP + 2 MPCamera trước: 16 MPChipset: Snapdragon 695 5G 8 nhânRAM: 8 GBBộ nhớ trong: 128 GBCổng...",4.5,available,Xiaomi,https://tiki.vn/product-p169756083.html?spid=169756085
Điện Thoại Bàn Panasonic KX-TS500MX - Panasonic KX-TS500MX Integrated Telephone System - Hàng chính hãng,31820638,290000,290000,0,0,ĐIỆN THOẠI BÀN CÓ DÂY PANASONIC KX-TS500MX•Điều chỉnh âm lượng điện tử •Chức năng quay lại số vừa gọi •Giá treo tường • Có phím FLASH - Dùng để chuyển máy nội nộ•Kiểu chuông 3 cấp độ •Cài chế độ bậ...,5.0,available,Panasonic,https://tiki.vn/product-p31820638.html?spid=49302144
Máy tính bảng Masstel Tab 8.1 (3GB/32GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,147432444,2199000,2990000,791000,26,"Đến từ thương hiệu Việt Nam và là một trong những mẫu máy tính bảng có giá thành rẻ nhất thị trường, chiếc máy tính bảng Masstel Tab 8.1 4G cho thấy hàng loạt ưu điểm nổi trội khi sở hữu cấu hình vượt...",4.8,available,Masstel,https://tiki.vn/product-p147432444.html?spid=176765070
Điện Thoại Oppo A16 (3GB/32G) - Hàng Chính Hãng,166034912,2790000,3990000,1200000,30,"Thiết kế hiện đại, vẻ ngoài cá tínhĐiện Thoại Oppo A16 (3GB/32GB) có thiết kế mang đến cho người dùng cảm giác mạnh mẽ, cá tính nhưng cũng không kém phần sang trọng, mỏng chỉ 8.4 mm với mặt kính cườn...",5.0,available,OPPO,https://tiki.vn/product-p166034912.html?spid=166034914
Điện thoại Masstel Lux 20 4G - Sang trọng - Gọi HD Call - Hàng chính hãng,197652030,729000,800000,71000,9,"TÍNH NĂNG NỔI BẬTMàu Sắc : Blue, Gold, Silver Dung Lượng Pin: 1800mAh Màn hình: 2.4′ QVGA Hỗ Trợ SIM: 2 sim 2 sóng Hỗ Trợ Khác: Dự báo thời tiết, đài FM không dây, Đèn pin, Xem lịch âm...",4.5,available,Massel,https://tiki.vn/product-p197652030.html?spid=197652032
Điện thoại TECNO SPARK 7T (4GB/64GB) - Hàng Chính Hãng,173450217,2499000,3290000,791000,24,   Thông số kỹ thuậtKích thước màn hình6.52 inchesCông nghệ màn hìnhIPS LCDCamera sau48.0 MP + 48.0 MPCamera trước8.0 MPChipsetMediaTek MT6765G Helio G35Dung lượng ...,5.0,available,Tecno,https://tiki.vn/product-p173450217.html?spid=173450219
Điện thoại Samsung Galaxy S22 Plus 5G (8GB/128GB) - Hàng chính hãng,162583902,18790000,25990000,7200000,28,...,5.0,available,Samsung,https://tiki.vn/product-p162583902.html?spid=162583908
"Điện thoại Oukitel K15 Plus(chống sốc,chống va đập,pin 10.000mAh,Ram 4Gb,Rom 32Gb) - hàng chính hãng",137864049,4290000,4290000,0,0," Ram 4Gb,Rom 32GbMẫu pin lớn được yêu thích nhất thế giới.Pin 10000mAh | Màn hình 6,52 '' Viên pin lớn 10000mAh trong K15 Plus sẽ giúp bạnsử dụng liên tục một tuần . Nó đi kèm...",4.7,available,Oukitel,https://tiki.vn/product-p137864049.html?spid=137864050
Điện thoại Nokia C01 Plus 2GB/16GB - Hàng chính hãng,108888161,1559000,1690000,131000,8,"Nokia vẫn luôn giữ vững phong độ trên thị trường smartphone giá rẻ. Vì thế hãng cho ra mắt chiếc điện thoại Nokia C01 Plus với nhiều tính năng cơ bản, từ thiết kế cho đến cấu hình đều bền bỉ và đặc bi...",4.1,available,Nokia,https://tiki.vn/product-p108888161.html?spid=108888163
Điện Thoại Nokia 105 4G - Hàng Chính Hãng,190863211,706000,750000,44000,6,"Ngoại hình pha lẫn chút hiện đạiToàn thân của Điện Thoại Nokia 105 4G được hoàn thiện từ nhựa với lớp vỏ sáng bóng nhìn khá đẹp mắt, tạo sự sang trọng và tinh tế cho máy. Một trong những điểm cộng củ...",4.5,available,Nokia,https://tiki.vn/product-p190863211.html?spid=190863215
Điện Thoại Nokia C21 Plus (3GB/64GB) - Hàng Chính Hãng,179930704,2590000,2999000,409000,14,"Hiệu năng ổn định, bảo mật 2 nămĐiện Thoại Nokia C21 Plus được trang bị bộ vi xử lý Unisoc SC9863A tám lõi với tốc độ xung nhịp 1.6 GHz, đi cùng RAM 3 GB và bộ nhớ trong 64 GB, có một khe cắm thẻ nhớ...",4.8,available,Nokia,https://tiki.vn/product-p179930704.html?spid=179930706
Điện thoại XIAOMI POCO X4 GT 8+128GB/8+256GB | MediaTek Dimensity 8100 | Sạc nhanh 67W - Hàng chính hãng,195311658,7190000,8490000,1300000,15,"BỨT PHÁ - TIỀM NĂNG - TỐC ĐỘPOCO X4 GT đáp ứng như cầu giải trí và chơi game của người dùng nhanh như chớp với mức giá vừa túi tiền của bạn. Được trang bị chip MediaTek Dimensity 8100, vận hành tốc đ...",5.0,available,Xiaomi,https://tiki.vn/product-p195311658.html?spid=195311668
Điện thoại Samsung Galaxy A32 (8GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,164758308,5139000,6990000,1851000,26,"Samsung Galaxy A32 4G là chiếc điện thoại thuộc phân khúc tầm trung nhưng sở hữu nhiều ưu điểm vượt trội về màn hình lớn sắc nét, bộ bốn camera 64 MP cùng vi xử lý hiệu năng cao và được bán ra với mức...",4.8,available,Samsung,https://tiki.vn/product-p164758308.html?spid=164758339
"Điện thoại cố định không dây cho người già, màn hình hiển thị đầu số - Hàng chính hãng",42333095,489000,489000,0,0,"Điện thoại bànĐiện thoại cố định không dâyDòng cố định không dây lắp SIMLắp SIM cố định hoặc SIM di động đều đượcLắp tất cả các loại SIM của tất cả các thị trường hiện có Viettel, Vina, Mobi, Viet...",3.7,available,Huawei,https://tiki.vn/product-p42333095.html?spid=43808820
Điện thoại Nokia 105 4G - Hàng chính hãng,168526284,689000,750000,61000,8,"​Nokia 105 4G - Chiếc điện thoại phổ thông nổi bật với thiết kế sang trọng, khả năng nghe gọi bền bỉ trong thời gian dài, hỗ trợ công nghệ 4G cùng nhiều tiện ích giải trí hấp dẫn khác đến từ nhà Nokia...",3.3,available,Nokia,https://tiki.vn/product-p168526284.html?spid=168526304
Điện Thoại Oppo A55 (4GB/64GB) - Hàng Chính Hãng,158461088,3770000,4990000,1220000,24,"OPPO cho ra mắt OPPO A55 4G chiếc smartphone giá rẻ tầm trung có thiết kế đẹp mắt, cấu hình khá ổn, cụm camera chất lượng và dung lượng pin ấn tượng, mang đến một lựa chọn trải nghiệm thú vị vừa túi t...",4.7,available,OPPO,https://tiki.vn/product-p158461088.html?spid=158461266
Điện Thoại Samsung Galaxy A52s 5G (8GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,126219116,8300000,10990000,2690000,24,"Bộ sản phẩm khi khui hộp gồm có: Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Type C, Củ sạc nhanh rời đầu Type ASamsung đã chính thức giới thiệu chiếc điện thoại Galaxy A52s 5G đến người dùng, đây phiên b...",4.5,available,Samsung,https://tiki.vn/product-p126219116.html?spid=144532609
Máy tính bảng Samsung Galaxy Tab S8 Plus (8gb/128gb) - Hàng chính hãng,162593286,21990000,25990000,4000000,15,...,4.8,available,Samsung,https://tiki.vn/product-p162593286.html?spid=162593292
Điện thoại bàn Ktel 645 hàng chính hãng,170165701,388000,388000,0,0,"• Màn hình lớn gấp đôi-số to, rõ hiện lịch, đồng hồ, số gọi tới, gọi đi (không pin).• Bộ nhớ 30 cuộc gọi tới, 10 cuộc gọi đi (mã vùng, số điện thoại, thời gian).• Xóa, gọi lại số gọi đi, gọi tới. Nhấn...",5.0,available,KTEL,https://tiki.vn/product-p170165701.html?spid=170165703
Điện thoại bàn không dây Panasonic KX-TGC310-Hàng Chính Hãng,11251937,1100000,1100000,0,0,"Dù với sự phát triển ngày càng mạnh mẽ và thông dụng của điện thoại di động, nhưng chiếc điện thoại bàn vẫn luôn gắn bó và có mặt trong mọi gia đình Việt. Điện thoài bàn ngày nay đã được cải tiến với ...",0.0,available,Panasonic,https://tiki.vn/product-p11251937.html?spid=43982421
Điện thoại không dây Panasonic KX-TGC212 - Hàng Chính Hãng,21465183,1750000,1750000,0,0,"Chức năng:Đàm thoại 3 bênLoa ngoài 2 chiềuKhả năng kết nói với repeater mở rộng phạm vi phát sóngTrả lời bằng phím bất kìNhiều ngôn ngữ để lựa chọnChức năng khóa máy, câm tiếng, chặn cuộc gọiC...",4.5,available,Panasonic,https://tiki.vn/product-p21465183.html?spid=44164021
Điện thoại Xiaomi Redmi Note 11S (8GB/128GB) - Hàng chính hãng,164960337,5730000,6690000,960000,14,"Màn hình 90Hz AMOLED FHD+ DotDisplayCamera chính đẳng cấp chuyên nghiệp 108MPHệ thống bốn camera AI 108MPHình ảnh tuyệt đẹp, siêu rõ nétCamera selfie 16MP, Ghi lại những khoảnh khắc tươi đẹp ...",4.8,available,Xiaomi,https://tiki.vn/product-p164960337.html?spid=200561063
Điện thoại Samsung Galaxy A03 (3GB/32GB) - Hàng chính hãng,158880691,2149000,2990000,841000,28,"Màn hình: PLS LCD 6.5"", HD+Hệ điều hành: Android 11Camera sau: 48MP + 2MPCamera trước: 5MPChipset: Unisoc Tiger T606RAM: 3GBBộ nhớ trong: 32GBCổng kết nối/sạc: Micro USBDung lượng pin: 5.000 ...",4.8,available,Samsung,https://tiki.vn/product-p158880691.html?spid=158880695
Điện thoại Samsung Galaxy A23 (4GB/128GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,173764601,4459000,5690000,1231000,22,Samsung Galaxy A23 là thiết kế gây ấn tượng mạnh mẽ với người dùng bởi cấu hình ấn tượng cho hiệu năng mạnh mẽ. Bên cạnh đó là tần số quét lớn và đặc biệt là giá cả vô cùng phải chăng. Chắc chắn với n...,4.8,available,Samsung,https://tiki.vn/product-p173764601.html?spid=173764605
Điện thoại Samsung Galaxy S22 Plus 5G (8GB/256GB) - Hàng chính hãng,162583980,19390000,27490000,8100000,29,...,4.5,available,Samsung,https://tiki.vn/product-p162583980.html?spid=162583984
Điện thoại thông minh Bphone A60 - Hàng chính hãng,171221070,6490000,6490000,0,0,"Nâng tầm nhiếp ảnh điện toán Trí tuệ nhân tạo AI cùng các sáng tạo công nghệ nhiếp ảnh điện toán nổi bật: sMacro, sCorrection, sMoment, sNight… nâng cấp khả năng chụp ảnh vượt xa ...",4.7,available,Bphone,https://tiki.vn/product-p171221070.html?spid=171221071
"Điện thoại Masstel FAMI 60 4G - Hàng chính hãng, Nguyên Seal",160051494,679000,719000,40000,6,"       Masstel Fami 60 là chiếc điện thoại phổ thông dành tặng riêng cho người cao tuổi với thiết kế gọn gàng, màn hình rõ nét và cụm loa ngoài cực lớn cùng pin “siêu trâu”, hỗ trợ công nghệ đàm t...",5.0,available,Masstel,https://tiki.vn/product-p160051494.html?spid=160051496
Điện thoại itel it9200 4G - WIFI - Hàng chính hãng,181452535,629000,790000,161000,20,"Itel it9200 là chiếc điện thoại phổ thông hỗ trợ đầy đủ các tính năng như một smartphone với các tính năng đàm thoại, quay phim chụp ảnh, đặc biệt còn hỗ trợ mạng 4G tốc độ cao, một lựa chọn hoàn hảo ...",4.5,available,Itel,https://tiki.vn/product-p181452535.html?spid=181452537
Điện thoại Itel it9010 4G - Hàng chính hãng,184578632,580000,580000,0,0,"Cấu hình Điện thoại Itel it9010 4G Màn hình: LCD1.77""256.000 màuSIM: 2 Micro SIMHỗ trợ 4GDanh bạ: 2000 sốThẻ nhớ: MicroSD, hỗ trợ tối đa 64 GBCamera sau: 0.08 MPRadio FM: CóJack cắm tai nghe: ...",0.0,available,Itel,https://tiki.vn/product-p184578632.html?spid=195945658
Điện thoại Masstel IZI 10 4G - Hàng chính hãng,153581567,449000,459000,10000,2,"       Masstel IZI 10 4G là 1 phiên bản ""cục gạch"" khác của nhà Masstel có tích hợp 4G mang lại trải nghiệm nghe gọi cực tốt, cùng thiết kế thân thiện dễ dùng, có hỗ trợ khe cắm thẻ nhớ và dung lư...",4.7,available,Masstel,https://tiki.vn/product-p153581567.html?spid=153581572
Điện thoại Xiaomi Redmi Note 11 (4GB/128GB) - Hàng chính hãng,163039754,4250000,4990000,740000,15,"Xiaomi Redmi Note 11 (4GB/128GB) chính thức cập bến phân khúc smartphone giá tầm trung, cấu hình khá ổn từ chip Snapdragon và một ngoại hình trẻ trung, sang đẹp cùng cụm camera chất lượng, sẽ là lựa c...",5.0,available,Xiaomi,https://tiki.vn/product-p163039754.html?spid=163039764
Điện thoại OPPO A95 (8GB/128GB) - HÀNG CHÍNH HÃNG,173206400,5290000,6990000,1700000,24,"Thiết kế hiện đại, mỏng nhẹ thời trangOPPO A95 có thiết kế trẻ trung hiện đại với công nghệ phủ màu độc quyền OPPO. Nó mềm mại mượt mà, chống mài mòn và chống bám vân tay một cách hiệu quả.Đồng thờ...",4.7,available,OPPO,https://tiki.vn/product-p173206400.html?spid=173206402
"Điện thoại Smartphone iTel A26 (2GB/32GB) - Chụp Ảnh AI, Mở Khoá Bằng Khuôn Mặt  - Hàng Chính Hãng",168183442,1488000,1999000,511000,26,"Điện thoại Smartphone iTel A26 (2GB/32GB) - Chụp Ảnh AI, Mở Khoá Bằng Khuôn Mặt , CHÍNH HÃNG 100% được phân phối chính thức tại DI ĐỘNG IZI.Điện thoại itel giá rẻ với thiết kế đẹp, ngoại hình được tr...",4.7,available,OEM,https://tiki.vn/product-p168183442.html?spid=168183446
Máy Đọc Sách Likebook P6 - Hàng chính hãng,91159173,3089000,3089000,0,0,"Likebook P6 là máy đọc sách 6 inch tốt nhất của hãng Boyue. Likebook P6 sở hữu mức giá rất vừa túi tiền nhưng sức mạnh lại không hề nhỏ.Phần cứngLikebook P6 có màu đen, viền trước đen và mặt lưng cũ...",5.0,available,Likebook,https://tiki.vn/product-p91159173.html?spid=91159174
Điện thoại Xiaomi Redmi 10C (4GB/128GB) - Hàng chính hãng,172589109,3299000,3890000,591000,15,"Màn hình: IPS LCD 6.71"", HD+ (720 x 1650 Pixels)Hệ điều hành: Android 11Camera sau: 50 MP + 2 MPCamera trước: 5 MPChipset: Snapdragon 680 8 nhânRAM: 4 GBBộ nhớ trong: 128 GBCổng kết nối/sạ...",5.0,available,Xiaomi,https://tiki.vn/product-p172589109.html?spid=172589111
Điện thoại Xiaomi Redmi A1 (2GB/32GB) - Hàng chính hãng,198648645,2000000,2490000,490000,20, ...,5.0,available,Xiaomi,https://tiki.vn/product-p198648645.html?spid=198648647
Điện thoại bàn có dây nhỏ gọn màu trắng,73842403,225000,225000,0,0,điện thoại bàncó dây kiểu dáng nhỏ gọnsố to rõ dễ sử dụng  ...,4.1,available,OEM,https://tiki.vn/product-p73842403.html?spid=73842404
Điện Thoại Xiaomi Redmi 10C 4GB/128GB - Hàng Chính Hãng,179589103,3199000,3599000,400000,11,"Thông số kỹ thuậtMàn hình 6.71 inch, IPS, HD+, 720 x 1560 PixelsCamera sau 50.0 MP + 2.0 MPCamera Selfie 5.0 MPRAM 4 GBBộ nhớ trong 128 GBCPU Snapdragon 680GPU Adreno 610Dung lượng pin 5000 mA...",5.0,available,Xiaomi,https://tiki.vn/product-p179589103.html?spid=179589107
Điện thoại bàn Panasonic KX-TGC310 hàng chính hãng,181928208,1090000,1090000,0,0,- Màn hình LCD 1.6” hiển thị rõ nét.- Danh bạ lưu 50 tên và số- Hiển thị số gọi đến*- Nhớ 10 số gọi đi- 6 phím gọi nhanh- Đàm thoại 3 bên- Loa ngoài hai chiều- Khả năng kết nói với repeater mở rộng ph...,4.5,available,Panasonic,https://tiki.vn/product-p181928208.html?spid=181928209
Điện thoại Masstel Fami 65 4G - Tặng dock sạc - Gọi HD Call - Hàng chính hãng,197666071,789000,900000,111000,12,"Thông tin chi tiết  Màu Sắc :Black, Blue, Gold Màn hình: 2.31 inch QVGA Hỗ Trợ Thẻ Nhớ: Micro SD 128GB Hỗ Trợ SIM : 2 sim 2 sóng Dung Lượng Pin : 1800mAh Hỗ Trợ Khác: đài FM không dây, Đế...",5.0,available,Masstel,https://tiki.vn/product-p197666071.html?spid=197666073
Điện thoại Samsung Galaxy S22 Ultra (12GB/512GB) - Đã kích hoạt bảo hành điện tử - Hàng chính hãng,171323116,29960000,34990000,5030000,14,...,5.0,available,Samsung,https://tiki.vn/product-p171323116.html?spid=171323122
"Điện thoại Goly Base 25 Pro 4G - Pin khủng, màn hình lớn - Hàng chính hãng",198188259,639000,729000,90000,12,"Goly base 25 Pro 4GKiểu dáng mạnh mẽMàn hình màu TFT rộng 2.4 inch màn siêu lớn Camera: VGAHỗ trợ 2 sim 2 sóng, 2 khe thẻ nhớMạng : 4G(LTE)Loa 5D sống động, siêu to, siêu rõ , bàn phím lớn Nghe...",5.0,available,Goly,https://tiki.vn/product-p198188259.html?spid=198188261
Điện Thoại ZTE Blade A51 3GB l 64GB - Hàng Chính Hãng,161158099,2690000,2690000,0,0,...,5.0,available,ZTE,https://tiki.vn/product-p161158099.html?spid=161158101
"Điện thoại Masstel Lux 20 4G dành cho người lớn tuổi - Hàng chính hãng, Nguyên Seal",197902452,749000,799000,50000,6,"Màn hìnhCông nghệ màn hình:Độ phân giải:Màn hình rộng:2.4""Mặt kính cảm ứng:Không có cảm ứngCamera sauKhông cóCamera trướcKhông cóHệ điều hành & CPUHệ điều hành:Không cóChip xử lý (CP...",5.0,available,Masstel,https://tiki.vn/product-p197902452.html?spid=197902454
Máy tính bảng Fire HD 8 Plus - 2021 Bộ nhớ 32Gb - Ram 3Gb - Hàng Nhập Khẩu,140741819,2450000,2450000,0,0,"Đánh giá máy tính bảng giá rẻ Fire HD 8 Plus 2021:Fire HD 8 Plus 2021 với bộ xử lý nhanh hơn, dung lượng RAM mở rộng cùng cổng sạc USB-C sẽ là chiếc máy tính bảng giá rẻ cực kỳ đáng sắm sửa trong năm...",5.0,available,OEM,https://tiki.vn/product-p140741819.html?spid=140741820
Điện thoại Nokia G11 Plus - Hàng Chính Hãng,197553025,2990000,3980000,990000,25,"Thiết kế mỏng nhẹ, trẻ trung với màn hình 6.5 inchBên cạnh những sản phẩm điện thoại mang phong cách thiết kế cổ điển, Nokia cũng giới thiệu đến người dùng những smartphone có vẻ ngoài trẻ trung, hiệ...",5.0,available,Nokia,https://tiki.vn/product-p197553025.html?spid=197553027
Điện thoại Samsung Galaxy A03 (4GB/64GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử ,167611667,2899000,3690000,791000,21,"Màn hình lớn hơn, trải nghiệm nhiều hơnThưởng thức nhiều nội dung ở chất lượng cao hơn với màn hình tràn viền vô cực Infinity-V 6.5"". Công nghệ HD+ tái hiện mọi hình ảnh sống động, sắc nét cho trải ng...",5.0,available,Samsung,https://tiki.vn/product-p167611667.html?spid=179233533
Điện thoại bàn không dây Panasonic KX-TGC313 - Hàng Chính Hãng,23142193,2100000,2100000,0,0,"Dù với sự phát triển ngày càng mạnh mẽ và thông dụng của điện thoại di động, nhưng chiếc điện thoại bàn vẫn luôn gắn bó và có mặt trong mọi gia đình Việt. Điện thoài bàn ngày nay đã được cải tiến với ...",5.0,available,Panasonic,https://tiki.vn/product-p23142193.html?spid=53536558
Điện Thoại Realme C11 (2GB/32GB) - Hàng Chính Hãng,58065346,2245000,2990000,745000,25,"Tràn đầy năng lượng với pin “siêu khủng” 5000 mAhThời lượng pin sẽ là điều bạn không phải lo lắng trên Điện Thoại Realme C11 (2GB/32GB). Với viên pin dung lượng lên tới 5000 mAh, Realme C11 có thể c...",4.5,available,Realme,https://tiki.vn/product-p58065346.html?spid=110892868
Điện thoại di động E-UTRA FDD (4G) Philips Xenium E527 Black - Hàng Chính Hãng,109709479,900000,900000,0,0,Xenium E527 là chiếc điện thoại cơ bản đến từ Philips xuất hiện vào thời điểm các nhà nhập khẩu điện thoại sẽ chỉ được nhập thiết bị hỗ trợ mạng 4G tại Việt Nam. Đây là bước tiếp theo cho việc chấm dứ...,4.2,available,Philips,https://tiki.vn/product-p109709479.html?spid=109697657
Điện Thoại Oppo Reno 7Z 5G (8GB/128G) - Hàng Chính Hãng,168282061,7990000,10490000,2500000,24,"Thiết kế thời thượng, màu sắc ấn tượngĐiện Thoại Oppo Reno 7Z 5G (8GB/128G) khác biệt khẳng định cá tính với ngôn ngữ thiết kế ấn tượng bằng công nghệ OPPO Glow tạo ra một mặt lưng tinh tế, hạn chế b...",5.0,available,OPPO,https://tiki.vn/product-p168282061.html?spid=168282065
Điện Thoại Tecno Spark 6 Go 4GB/64GB - Hàng Chính Hãng,143359355,2519000,2990000,471000,16,"Điện Thoại Tecno Spark 6 Go 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, Adapter sạc, cáp sạc, tai nghe, ốp lưng, sách hướng dẫn sử dụng. Đột phá với ngoại hình thời thượng- Sở hữu màn...",4.8,available,Tecno,https://tiki.vn/product-p143359355.html?spid=149334317
Điện thoại Samsung Galaxy S22 Ultra 5G  8GB/128GB - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,171117665,21000000,30990000,9990000,32,"Galaxy S22 Ultra là phiên bản cao cấp nhất trong bộ ba Galaxy S22 ra mắt ngày 16/2 tại Việt Nam. Sản phẩm bán chính hãng với ba tùy chọn bộ nhớ 128 GB, 256 GB, 512 GB với giá lần lượt 31, 34 và 37 tri...",5.0,available,Samsung,https://tiki.vn/product-p171117665.html?spid=171117694
" Máy đọc sách HD 10 2019 (9th) - 32GB, màn hình 10 inch 1080 FullHD - Hàng nhập khẩu",110187857,2690000,3490000,800000,23,"CPU: Mediatek MT8173B (2@ 1.8GHz + 2@ 1.4GHz)Màn hình: 10.1 inch Full HD (1920 x 1200) 224 ppi, tấm nền IPSBộ nhớ trong: 32GBRAM: 2GBHỗ trợ thẻ nhớ: 256GBCamera sau: 2MPCamera phụ: VGAJack âm thanh: 3...",4.5,available,OEM,https://tiki.vn/product-p110187857.html?spid=139250805
Điện thoại Nokia C31 - Hàng Chính Hãng,201548628,2270000,3190000,920000,29,"Màn hình lớn trải nghiệm mãn nhãnĐiện thoại Nokia C31 sở hữu màn hình kích thước lên tới 6.74 inch. Thiết kế notch hình giọt nước cùng viền mỏng giúp tối ưu không gian hiển thị, mang tới trải nghiệm ...",5.0,available,Nokia,https://tiki.vn/product-p201548628.html?spid=201548630
